avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
53,24,189.6,430.5,53244,11721,14,0,"(51046.4, 54545.6]",34.8,33.1,37.4,"Ward County, Texas",2.86,50,20.9,40.8,,2.6,35,7.9,55.4,4.4,61.1,,45.3,29.6,17.1,84.36525612,6.262806236,0.356347439,7.091314031,50.42492918,7.0703125
192,78,158,424.8,55139,34765,15,0,"(54545.6, 61494.5]",42,37.6,45,"Washington County, Texas",2.68,48.3,11.9,28.7,,3.1,31.3,15.4,51.9,5.1,64.6,48.2,42.1,33.5,16.4,78.16041594,17.14569459,1.770066597,1.150835378,52.59370817,5.054495913
595,243,139.1,332.2,37935,269721,32.3,44.49041788,"(37413.8, 40362.7]",28.3,26.8,29.6,"Webb County, Texas",3.73,46.6,20.8,32.4,,4.3,24.4,11.9,54.3,6,36,30.5,26.4,36.3,28.6,94.19527371,0.393920631,0.587652089,3.873869425,52.84922777,6.921416298
202,83,173.1,424.5,44110,41486,16.8,0,"(42724.4, 45201]",37.3,35.7,37.9,"Wharton County, Texas",2.77,49.5,16.7,46.6,,5.3,33.6,9.5,58.9,6.6,54.7,45.7,40.6,32.9,21.9,82.86884451,14.38542071,0.055738658,1.899961225,47.5137372,5.69874932
32,14,193.7,434.9,52548,5657,12,0,"(51046.4, 54545.6]",39,38.4,39.7,"Wheeler County, Texas",2.42,63.9,10.3,28,,5.4,31.3,13.4,62.2,3.9,61,46.3,41,27.3,13,87.96724813,2.278390886,0.462798149,6.603773585,57.8281727,7.705934455
554,261,184.8,403.5,43379,131705,19.3,83.51998785,"(42724.4, 45201]",34,32.1,36.6,"Wichita County, Texas",2.45,45,7.9,39.9,,5.6,32.4,14.4,52.4,6.1,63.6,,36.8,33.3,17.3,80.49895042,10.42006108,2.054457134,2.684207734,45.97943305,6.108318631
78,30,181.5,480.2,39377,13027,15.8,0,"(37413.8, 40362.7]",37.6,36.6,38.4,"Wilbarger County, Texas",2.41,48.8,18.7,47.6,30.6,3.1,29.9,13.1,57.6,7.5,59.5,,38.2,35.9,18.5,82.82413741,9.135126919,0.531995744,4.537163703,45.51036071,6.288032454
73,35,167.3,345.6,29782,21903,38.8,0,"[22640, 34218.1]",32.3,30.8,35.2,"Willacy County, Texas",3.51,44.3,24.7,49,,0.5,35.5,6.4,31.7,11.5,27.2,20.7,18.8,45.3,34.1,94.7913826,1.649850014,0.063630579,2.854285974,52.81829642,4.799131379
176,74,152.8,368.3,62752,47520,11,0,"(61494.5, 125635]",40.4,39.3,41.3,"Wilson County, Texas",2.9,56,17.6,35.2,,4.3,34.8,13.5,,5.8,71.4,55.3,47,27,12,93.36394999,1.612867784,0.263684106,1.900722934,61.43309427,5.291214215
28,13,182.9,383,55493,8005,13.5,124.9219238,"(54545.6, 61494.5]",33,32.7,33.4,"Winkler County, Texas",2.84,55.5,22.6,32,,4.8,31.2,9.3,58.5,2.5,58.4,47.9,42.3,25.3,13.8,88.31837381,3.313093981,0.395987328,4.435058078,55.2130898,7.146724418
248,113,180,389.3,59904,62953,10,0,"(54545.6, 61494.5]",39.3,38.7,39.7,"Wise County, Texas",2.86,57.1,17.7,35.2,,6.5,36.8,12.4,57.5,7.5,63.8,51.4,44.3,29.2,16,94.25893572,1.187074441,0.401678559,1.531603612,61.67647617,7.013024188
283,122,167.6,417,42753,43356,15.4,0,"(42724.4, 45201]",48.2,47,49.9,"Wood County, Texas",2.57,55.4,15.7,40,,3.8,34.7,12.2,45,8.9,61.7,39,34.1,40.8,17.3,90.25800712,4.785540363,0.589998127,2.580071174,57.30826693,6.943899568
31,12,158.8,412.1,60738,8546,11.4,0,"(54545.6, 61494.5]",34.1,33.5,34.2,"Yoakum County, Texas",3.01,62.2,17,31.1,,8.4,29.7,10.6,61.2,8.1,57.7,,40.2,26,16.6,91.95178376,1.436746621,0.791428224,4.127602581,61.86285295,5.57582074
106,51,191.1,428,41872,18270,16.4,0,"(40362.7, 42724.4]",41.9,39.7,44.6,"Young County, Texas",2.54,58.1,26,40,,5.3,35.9,11.7,57.5,5.6,58,,37.4,31.8,17.2,94.07496317,1.096622838,0.332805936,2.291450707,58.00421644,6.038978864
41,13,112.5,340.9,33291,14374,32.6,0,"[22640, 34218.1]",29.2,27,30.9,"Zapata County, Texas",3.16,52.3,31.1,36.3,,0,26,5.3,52.1,12.2,34.4,27.5,26.6,37.5,29.1,97.18339391,1.125244618,0,1.691361476,54.54947974,9.67556704
37,15,126.3,321,26336,12235,31,163.4654679,"[22640, 34218.1]",30.5,29.1,32.7,"Zavala County, Texas",3.26,40.2,19,29.9,,0,27,7,48.6,12.2,32.9,24.6,22.2,48.6,35.5,91.16086235,0.456053068,0,7.76119403,42.01819686,4.962779156
27,11,168.7,421.4,50818,6354,9.8,0,"(48021.6, 51046.4]",33,31.9,33.4,"Beaver County, Utah",2.84,60.8,33.8,29.9,,1.5,37.2,14,62.8,3.8,76.6,63.4,58.1,21.3,8.2,96.45565702,0.154774803,0,3.002631172,59.8932859,12.66766021
171,62,137.3,377.6,56313,52097,11.6,0,"(54545.6, 61494.5]",32,31.3,33,"Box Elder County, Utah",3.08,63.7,15.1,46.8,34.3,3.9,32.5,15.1,59.8,6.3,79.3,,58.9,22.5,10.5,93.20076092,0.341236689,0.927614677,2.573003079,68.57473787,8.779499824
295,80,104.1,376.1,51735,120783,14.2,157.3069058,"(51046.4, 54545.6]",25,25.2,24.9,"Cache County, Utah",3.19,56.1,5.4,21.8,64.1,8.7,21.9,23.9,,5.5,78.2,68.5,57.9,19.4,10.8,90.51758636,0.754369982,2.235864077,3.491728325,64.39400308,7.221172023
102,38,155.9,433.1,47340,20479,15.7,0,"(45201, 48021.6]",35.1,34.1,35.7,"Carbon County, Utah",2.61,54.3,9.7,31.3,,2.6,26.9,10.7,57.8,7.4,70.6,54.8,50.6,30.8,14.4,92.42127395,0.654656664,0.649878148,2.738089549,52.6801744,8.165882856
1009,268,119.3,428.8,70797,336043,7.2,5.951619287,"(61494.5, 125635]",30.2,29.4,30.9,"Davis County, Utah",3.29,61.4,14.2,34.6,,4.7,21.2,24.1,65.5,4.2,81.5,70.2,61.4,18.8,9,89.65284779,1.215311064,1.933983561,3.030546674,68.10336023,7.253229221
73,25,155.5,448.1,61976,20862,11.6,0,"(61494.5, 125635]",30.2,30.5,30,"Duchesne County, Utah",2.94,65,25.7,42.1,,1.5,36,11,57.3,5.2,73.1,62.6,56.9,19.9,9.4,91.01781299,0.171569864,0.499571075,1.745975677,65.75840145,10.01338091
37,13,113.2,339,49709,10370,12.9,0,"(48021.6, 51046.4]",34.5,34.3,34.8,"Emery County, Utah",3.02,61.9,10.9,38,47.1,4,32.9,9.7,54.1,5.7,73.3,57,54,28.4,12.5,98.92803878,0.167785235,0.055928412,0.438105891,67.06315491,7.28003573
26,8,105.4,399,45666,5009,12.2,0,"(45201, 48021.6]",39.6,38.3,43.6,"Garfield County, Utah",2.75,59.9,30.7,30.3,,0.9,34.5,13.2,50.5,8.6,67.1,44.3,38,30.1,11.6,95.10751628,0.769382521,0.808838035,0.157822056,58.65219874,3.098290598
44,19,179.8,404.1,43344,9516,15,0,"(42724.4, 45201]",39.1,37.9,39.5,"Grand County, Utah",2.44,46.3,17.3,59,,0.4,24.1,17.4,63.5,7.1,57.2,44.2,33.7,28.8,14.4,92.82062207,0.287601193,1.363442693,0.223689817,43.99577725,2.808716707
156,48,131.1,418,43615,48368,22.1,310.122395,"(42724.4, 45201]",28.1,27.8,28.3,"Iron County, Utah",3.07,54.2,14.9,24.8,,3.5,24.7,18.7,56.3,10.5,63.8,51.6,43.5,28.1,15.6,91.07108763,0.659750949,0.706421434,2.100171832,58.66180855,9.572250479
34,12,136.9,392.3,55204,10594,11.4,0,"(54545.6, 61494.5]",30,26.8,32.6,"Juab County, Utah",3.29,59.4,18.4,31.1,,7.8,35,11.5,61.7,3.8,70.6,,53,25.5,13,94.57692308,0.105769231,0.278846154,2.673076923,67.64327109,6.440382942
39,14,129,398.9,48456,7131,11.8,0,"(48021.6, 51046.4]",43.6,41.4,45.5,"Kane County, Utah",2.55,55.9,12.4,72.1,9.6,5.9,28.8,15.5,55.7,7,64.5,43.2,35.7,33.4,13.5,93.77950569,0.180505415,0.124965287,0.402665926,51.45213338,4.954367666
49,19,131.6,361.5,52623,12645,12.9,0,"(51046.4, 54545.6]",34.9,34.2,35.7,"Millard County, Utah",2.98,62.7,15.8,36.1,44.5,3.6,29.1,15.4,60.2,4.3,65.9,,46.7,29.4,15.2,88.83325385,0.421236687,0.70735972,7.868383405,65.40865385,8.884297521
33,11,138.7,380.5,82597,11065,4.6,0,"(61494.5, 125635]",32.3,31.6,32.8,"Morgan County, Utah",3.4,69.2,7.1,33.3,,7.7,24.4,24.8,,6,80.6,,60.6,18.8,8.5,96.86648501,0.360062281,0.768781627,1.050992604,78.07539683,6.102877071
9,4,166.4,347.2,56772,2311,10.3,3894.418001,"(54545.6, 61494.5]",34.7,35.5,33,"Rich County, Utah",3.57,62.4,34.8,18.2,,2.3,37.6,15.2,46.2,6.2,66.6,49.1,44.3,36.2,17.4,96.94589878,0.087260035,0,2.748691099,70.78125,7.99086758
3540,1056,130.9,417.3,62536,1107314,11.9,345.8820172,"(61494.5, 125635]",31.8,31.3,32.3,"Salt Lake County, Utah",3.03,52.1,14.1,31.5,,7.7,22.8,20.8,66.9,5.8,73.1,63.5,56.6,20.2,11,82.34111059,1.677822492,3.667798005,7.179426817,54.8037466,6.633919132
35,16,123.9,261.1,40590,15772,29.2,0,"(40362.7, 42724.4]",30.6,29.1,31.9,"San Juan County, Utah",3.75,44.4,30.5,36.5,,1.6,31.5,11.2,46.7,8.4,45.4,,32.5,35.8,25.1,49.63041183,0.16499472,0.739176346,0.574181626,54.065766,4.937906564
97,39,156.7,383.8,44644,28778,17.1,0,"(42724.4, 45201]",30.5,30.8,29.9,"Sanpete County, Utah",0.0313,54,15.2,24.1,,3.1,27,12.7,47,8.3,69.4,55.4,48.1,27.1,12.9,89.79512402,0.845688405,0.84922685,5.629666325,67.19123757,5.587610082
93,35,154.2,417.4,48622,20984,12.1,0,"(48021.6, 51046.4]",34.1,33.7,35,"Sevier County, Utah",2.9,59.6,22.8,33,,3.9,33.7,10.2,55.5,5.9,66.3,50.9,45.5,30.5,14.8,95.25657611,0.378515644,0.201236165,1.346365771,62.82269504,9.947524527
142,32,123.6,432.7,92560,39633,6.8,25.231499,"(61494.5, 125635]",38.2,37.8,38.4,"Summit County, Utah",2.75,63.2,15.3,34.7,,14.8,15.5,30.6,70.8,3.2,81.2,72.8,60,13.5,6.8,94.90148231,0.532177254,1.954777913,1.209729758,63.7754003,4.14207772
208,59,146.7,489.9,64193,62952,8.1,0,"(61494.5, 125635]",30.7,30.5,30.8,"Tooele County, Utah",3.25,59.4,16.7,43.7,,2.3,32.1,16.8,62.8,7.1,80.7,70.3,65.6,17.9,8,91.74946217,0.605980983,0.86709474,3.289376447,64.90258172,6.916426513
97,35,133.2,365.5,65489,37928,9.6,0,"(61494.5, 125635]",29.7,29.3,30,"Uintah County, Utah",3.22,57.2,15.6,49.3,,4.6,34.7,11.8,61.7,5.1,72,60.4,53.7,21.1,10.2,87.81389099,0.596287898,0.447915792,1.198174743,60.49540115,9.686539644
1251,361,120.4,394.9,60957,575205,12.6,62.58638225,"(54545.6, 61494.5]",24.4,24.3,24.6,"Utah County, Utah",3.62,58.8,9.9,21.7,,7.6,16.8,25.8,,5.5,78.3,69.1,58.9,17,9.2,91.94593057,0.607837205,1.501022725,2.11556335,71.12700722,8.614426925
81,20,114.5,432.5,65207,29161,7.1,205.7542608,"(61494.5, 125635]",33,32.5,33.2,"Wasatch County, Utah",3.27,59.1,12.1,37.8,,4.7,20.7,22.5,66.2,4.7,75.6,65.5,52.5,18.1,9.3,96.38798245,0.060012753,1.440306065,0.570121151,64.6571958,3.613892365
672,223,124.8,408.4,50169,155602,12.9,141.3863575,"(48021.6, 51046.4]",34.6,33.4,35.9,"Washington County, Utah",2.99,59.4,12.8,32.9,50.3,4.1,24.6,17,52.5,7.7,63.9,,38.5,34.3,17,92.02126224,0.634089744,0.643533634,2.316451256,63.41986917,6.593968853
12,4,129.3,366.9,42366,2692,14.1,0,"(40362.7, 42724.4]",40.3,40.2,40.3,"Wayne County, Utah",2.74,67.3,24.4,8,,0,25.3,17.1,61.2,2.1,68.2,44.6,39.2,24.7,9.7,96.36296841,0.661278472,0.698016165,0.918442322,66.35802469,11.13360324
858,275,134.2,417.9,59293,243645,12.3,221.6339346,"(54545.6, 61494.5]",31.8,31.3,32.3,"Weber County, Utah",2.94,54.5,14.1,34.2,,2.9,29.1,15.9,,6.3,72.9,60.7,53.5,23.5,11.9,88.21318742,1.114872508,1.151741648,5.624219673,56.7665373,7.55683473
192,76,173.3,436.9,59089,37035,9.5,0,"(54545.6, 61494.5]",42.8,42.3,43.7,"Addison County, Vermont",2.38,50.3,6,30.5,,9.2,32,20.5,63.2,5.8,68.2,52.9,46,39.5,22.8,94.8840105,0.960939826,1.883983434,0.297756002,53.44587054,4.669664476
261,100,176.1,488,44674,36317,14.4,55.07062808,"(42724.4, 45201]",46.1,44.8,47.3,"Bennington County, Vermont",2.25,51.3,10.7,38.8,,5.5,30.7,21.5,59.3,5.7,61.9,42.5,36.5,50.6,28,96.35136243,0.491951133,0.486485009,0.327967422,49.07904835,3.885024281
188,76,184.3,476.2,45029,30780,13.9,259.9090318,"(42724.4, 45201]",43.1,42.2,44.4,"Caledonia County, Vermont",2.43,49.5,12.1,43.2,,7.9,36.1,16,58,7.2,60,,40.6,46.3,29,96.50135431,0.615890623,0.744872952,0.067715723,48.8646537,3.307540586
737,252,159,463.7,61908,161382,11,632.040748,"(61494.5, 125635]",36.3,35,38.1,"Chittenden County, Vermont",2.36,46,6.5,15.1,62.4,15.9,20.6,29.6,67,5,77.7,,58.6,29.2,15.6,91.5779126,2.383054392,3.245236709,0.403228331,46.86919273,4.180500351
48,17,171.3,492.7,35570,6163,19.6,0,"(34218.1, 37413.8]",48.8,49,48.6,"Essex County, Vermont",2.29,53.9,18.6,38.7,,9.4,43.3,10.7,,9.4,55.3,38.7,32.1,51.6,29.2,96.66505558,0.612212019,0.386660222,0.225551796,49.83339504,4.942339374
232,95,187.8,450.4,59184,48799,9.1,0,"(54545.6, 61494.5]",39.9,39.1,40.9,"Franklin County, Vermont",2.57,53.4,12,39.3,,13.7,37.6,15.4,66.2,4.9,67.9,,48.9,39.1,23.2,95.46862737,0.448180429,0.313932835,0.349043744,53.47605031,4.602473498
48,16,206.1,548.5,60081,6861,9.1,0,"(54545.6, 61494.5]",47.1,47.4,46.8,"Grand Isle County, Vermont",2.34,59.8,11.9,32.5,,14.5,29.7,20.4,63.2,7.4,69.9,52.4,47.3,41.2,22.9,94.92232451,0,0.373993096,0.115074799,58.04384486,3.969883641
128,48,173.7,461.6,49142,25235,12.6,118.8825045,"(48021.6, 51046.4]",40.5,40.3,40.8,"Lamoille County, Vermont",2.39,49.1,9.3,34.7,,11,28.6,24.3,64.6,4.3,63.8,,41.2,40.3,23.8,95.90042754,0.76317577,0.511447637,0.707236185,47.77908805,3.897685749
174,63,175.5,479.7,53025,28899,12.8,34.60327347,"(51046.4, 54545.6]",45,43.8,46,"Orange County, Vermont",2.32,54.4,12.7,33.6,,7.5,34.9,18.1,,4.5,66.9,49.5,43.8,42.6,23.3,96.55017457,0.525424315,0.456289536,0.404438453,51.98386566,4.652301665
161,66,172,438.8,42089,27100,16.2,0,"(40362.7, 42724.4]",44.8,43.7,45.8,"Orleans County, Vermont",2.35,51.6,15.4,47.6,,5.6,38.7,14.4,54.5,5.6,54.6,39.1,33.3,52.2,32.5,96.57039711,0.512045974,0.467840566,0.187872983,49.33928571,4.689807976
393,150,178.8,476,44888,59736,13.5,100.4419446,"(42724.4, 45201]",45.5,44.3,46.9,"Rutland County, Vermont",2.29,49.4,9.1,35.9,,11.9,34.2,18.1,59.3,6.6,65.3,47.8,42.7,44.4,24.2,96.93375186,0.632744094,0.731868495,0.219725756,47.86519502,4.093296262
343,123,165.8,467.3,58673,58612,11,443.5951682,"(54545.6, 61494.5]",43.2,41.7,44.7,"Washington County, Vermont",2.32,49.5,9.4,31.2,50.4,9,29.2,23.2,65,4.8,71.3,56.2,50.7,37.3,20.4,96.06980992,0.867550565,0.791449638,0.106541297,48.4375,2.874885005
274,112,183.7,463.3,49616,43386,12.9,0,"(48021.6, 51046.4]",45.8,44.3,47.2,"Windham County, Vermont",2.21,50.7,11.9,30.9,,8.3,30.7,20.2,60.9,6.8,63.7,47.1,39.1,45.7,26.7,94.90628848,0.930274978,1.051119522,0.262209859,47.13228735,3.546703589
369,133,160.4,461.9,51513,55737,12.1,53.82421013,"(51046.4, 54545.6]",46.8,45.6,47.9,"Windsor County, Vermont",2.25,53.4,17.1,40.2,,10.8,31.7,19.8,60.7,5.1,66.3,47.7,41.9,43.9,22.4,95.94479074,0.669634907,0.934995548,0.463045414,49.80617783,4.807193498
221,106,216.2,479.4,38390,32973,19.4,0,"(37413.8, 40362.7]",45.3,42.7,47.3,"Accomack County, Virginia",2.29,52.6,26.6,40.4,,12.9,39.9,11,53.1,6.8,61.8,43.9,37.3,36.7,18.4,68.00845538,28.67582666,0.144949419,1.322663446,47.46794642,4.349749336
425,174,143.8,372.9,67083,105703,9.1,113.5256331,"(61494.5, 125635]",38.6,36.9,40.4,"Albemarle County, Virginia",2.45,51,4.5,29.8,,13.8,18.2,25.4,57.6,3.8,81.9,,55,22.4,8.9,81.52519688,9.366877449,4.440004655,1.347131163,52.90453762,5.043113678
98,50,189.5,401.8,45454,15677,15.8,255.1508579,"(45201, 48021.6]",47.2,45.6,48.6,"Alleghany County, Virginia",2.33,54.2,22.3,34.5,,5.7,36.9,9.9,49.2,5.1,69.6,48.2,41.9,41.2,18.9,92.76733474,5.290675962,0.230300012,0.379683804,51.39359976,8.070065687
84,35,216.5,522.5,51738,12903,12.9,0,"(51046.4, 54545.6]",45.8,41.2,48.4,"Amelia County, Virginia",2.68,57.5,12.2,56.8,,5.8,34.1,11.4,55.1,5,68.7,,44,32.8,15.2,73.34272521,24.32495891,0.101745324,0.297409408,61.56462585,6.59515296
181,81,183.9,427.4,43998,31914,13.7,0,"(42724.4, 45201]",43.6,42.4,44.7,"Amherst County, Virginia",0.0248,50.1,9.5,36.1,,8,35.7,12.2,,6.6,68.8,,46.2,34.5,18,76.83526191,18.39305711,0.749657833,0.824312554,50.96784514,5.278870946
86,36,178.9,432.6,44397,15414,15.1,0,"(42724.4, 45201]",42.3,41.6,43.4,"Appomattox County, Virginia",2.55,54.3,10.8,45.2,38.2,5.8,36.1,10.1,53.3,6.6,68,52.5,44.5,35.3,18.7,77.50526039,20.28537612,0.111783272,0.24986849,54.81369078,4.406073236
657,224,136.5,369.7,107143,229164,8.5,30.54580999,"(61494.5, 125635]",33.9,33.8,34,"Arlington County, Virginia",2.24,42.9,7.9,18.9,,51.8,8.3,34.5,74.4,3.7,85.7,66.1,58.2,14,4.2,72.06055058,8.455647592,9.911362165,5.947442452,37.6164403,5.34181797
391,163,167.1,408.9,57808,74314,9.8,26.91282935,"(54545.6, 61494.5]",44.2,43,45.4,"Augusta County, Virginia",2.5,57.3,16.2,50,,2.8,40.1,14.7,56.2,4.7,74.9,55.8,47.9,30.9,13.1,93.09818643,4.045751016,0.580665199,0.773770138,59.29662522,5.594450511
31,14,173,419.3,43852,4470,11.5,0,"(42724.4, 45201]",48.3,45.8,49.4,"Bath County, Virginia",2.1,55.1,5.7,48.2,,0.9,38.9,12.6,60.7,6,74.8,46.6,38,31.5,9.8,94.04320314,3.425703688,0,0.130918612,47.34389562,8.043694141
44,20,220.5,472.2,42624,6561,14.1,0,"(40362.7, 42724.4]",44.8,43.3,47.6,"Bland County, Virginia",2.19,53.5,20,53.4,,2,39.5,10.6,43.8,8.7,71.6,55.8,48.2,34.3,16.5,94.22095467,5.028519964,0,0,53.59602142,5.213270142
180,68,148.7,401.6,63646,33347,7.8,0,"(61494.5, 125635]",46.4,45.5,47.2,"Botetourt County, Virginia",2.55,61.4,17.7,30.3,,12.1,35,17.7,59.9,4.6,82.5,64.9,56.5,28.2,11,94.00995325,3.456492233,0.153822953,0.551952948,63.82715093,3.635817308
104,39,165.3,463.4,37344,16698,21.9,0,"(34218.1, 37413.8]",41.7,40.3,46.6,"Brunswick County, Virginia",2.51,38.6,21,29.6,,4.2,35.7,7.5,46,10.5,60,44,37.8,40.7,22.5,41.9019492,55.78263438,0.395747194,0.578854105,43.12035159,4.689366786
105,56,175.8,325.8,32083,22776,23.2,0,"[22640, 34218.1]",45.5,43.1,47.9,"Buchanan County, Virginia",2.37,51.6,11.8,39.5,,10.4,34.4,6.7,35.9,10.6,51,36.8,33.8,50.3,33,95.57608788,2.669675551,0.485395555,0.272502768,51.54628257,6.462372316
82,39,191.8,390.1,38731,17032,22.8,0,"(37413.8, 40362.7]",42.2,40.9,44.7,"Buckingham County, Virginia",0.0268,43.5,14.4,47.9,,5,43.5,7.6,45.6,11.2,59.7,47.1,40.9,35.9,20.2,61.54792594,34.46801031,0.521443637,1.48230607,50.72282706,3.636938646
267,115,160.1,384.7,46663,55086,14.5,0,"(45201, 48021.6]",42.4,40.8,43.6,"Campbell County, Virginia",2.5,54.6,16.3,32.3,,11.3,36.1,12.3,58,6,70.3,53.8,48.5,33,15.5,81.80033447,13.97876827,0.847087908,0.667127172,54.12785095,4.696595168
163,65,201.8,503.8,56099,29984,11,0,"(54545.6, 61494.5]",39.1,38.3,40,"Caroline County, Virginia",2.48,51.7,6.8,41.6,43.7,7.8,36.7,12.9,57.9,8.6,70.1,56.3,50.7,30.2,16.4,66.06017241,29.25823708,0.807523255,1.185730349,51.58614403,4.384535624
168,78,172.5,390.6,38474,29724,17,0,"(37413.8, 40362.7]",46.1,44.5,48.6,"Carroll County, Virginia",2.37,56.5,7.5,41.7,47.1,3.6,34.5,10.5,52.8,6.7,62.9,45.1,37.1,38.8,19.4,97.75254555,0.92778671,0.190916399,0.080385852,53.30729997,5.65626049
50,23,214.2,492.6,49768,7040,13.1,0,"(48021.6, 51046.4]",48.6,47.6,49.4,"Charles City County, Virginia",2.47,44.7,11.3,41.6,,4,39.3,7.2,54.6,8.2,67,,44,36.3,18.4,42.03427929,48.21579095,0.266928913,0.182635572,45.2306625,4.814305365
76,33,182.2,434.4,36339,12201,20.7,0,"(34218.1, 37413.8]",44.6,41.9,45.9,"Charlotte County, Virginia",2.57,44.5,5.4,55.8,,3.3,37.6,9.2,52.7,4.9,56.2,43.1,36.2,39.2,22.7,67.00235523,31.47892471,0.146186957,0.268009421,46.15710354,2.903225806
1557,496,165,497,72972,335687,8.3,74.47413811,"(61494.5, 125635]",38.2,36.9,39.3,"Chesterfield County, Virginia",2.78,52.6,10.9,32,,10.4,24.1,22.9,64.2,6.8,79.6,65.1,57.5,22.4,10,68.72531812,22.71494564,3.43382819,1.998317976,55.39611463,4.829985959
77,38,197.4,417.9,70281,14363,8.2,0,"(61494.5, 125635]",45.7,44.2,46.7,"Clarke County, Virginia",2.55,50.7,7.8,41.3,,11.5,28,18.1,59,6,75.4,58.9,52.2,25.8,9.9,88.73347787,5.482900902,0.972095951,2.363801664,50.21715527,6.678141136
29,13,169.4,389.7,46551,5211,12.4,4221.838419,"(45201, 48021.6]",47.1,46.6,47.6,"Craig County, Virginia",2.35,57.3,0,63.5,,0,48.4,11.8,51.4,4.1,65.8,47.1,43.4,40.4,19.8,95.97083653,0.153491942,0.402916347,0.019186493,50.81300813,6.776556777
209,90,187.1,421.6,62394,49432,11,20.22981065,"(61494.5, 125635]",38.9,37.9,39.6,"Culpeper County, Virginia",2.83,55.9,14,49.6,32.1,4.3,34.1,14.9,59,7.3,72.7,60,53.2,25.8,13.2,77.27160086,14.35032215,1.435238725,2.023789856,58.08658795,4.025191676
56,24,179.2,436.4,41409,9719,19,0,"(40362.7, 42724.4]",44.3,41.5,45.4,"Cumberland County, Virginia",2.45,45.8,7.8,42.1,,9,36.5,10,56.7,10.1,57.4,40.9,33.5,40.2,21.5,63.01856172,33.14737803,0,0,44.61615155,7.259953162
74,46,218.9,356.4,32103,15115,21.3,0,"[22640, 34218.1]",43.4,42.4,44.5,"Dickenson County, Virginia",2.43,55.5,11.9,35.4,,8.9,35.6,6.5,39.7,8.4,57.7,41.4,36.4,46.7,27.3,98.37677036,0.898920003,0.103472806,0.122873957,53.65028203,6.491885144
138,60,185.4,414.5,52288,27852,12.1,0,"(51046.4, 54545.6]",42.4,41.3,43.3,"Dinwiddie County, Virginia",2.74,45.1,5.2,48.5,,4.9,39.7,9.7,55.3,9.7,71.1,56.4,49.6,31.2,15.2,64.47883316,32.96335824,0.448239061,0.761294913,49.82392595,5.697445973
66,29,183.4,433.5,48277,11130,14.5,0,"(48021.6, 51046.4]",44.8,45,44.5,"Essex County, Virginia",2.53,45.4,16.8,40.5,,13,38.5,9,57,8.5,67.2,51.6,45.3,35.3,17.2,55.74387947,41.03667832,0,0.197291723,46.16805171,1.972920696
3959,1229,126.9,381.8,110507,1142234,6.7,153.208537,"(61494.5, 125635]",37.4,36.4,38.4,"Fairfax County, Virginia",2.85,56,14,22.4,,22.2,13,30.9,68.1,4.9,81.8,66.6,56.3,17.1,6.6,62.90432897,9.363244448,18.36696724,4.488439137,58.25617107,5.344658861
272,116,162.9,369.4,89106,68782,7.4,43.61606234,"(61494.5, 125635]",41.5,40.6,42.4,"Fauquier County, Virginia",2.84,57.5,8.4,39.1,,10.1,28.5,20.5,64.8,5,80.7,67.1,56.9,21.3,9.3,87.27895291,7.409987697,1.262914486,0.750040763,62.43695698,5.083533771
78,30,138,372.4,43355,15651,14.1,2875.215641,"(42724.4, 45201]",45.2,42.9,46.4,"Floyd County, Virginia",2.46,58.9,17.8,49.3,,2.7,35.6,12.1,59.5,5.7,69.8,54.3,44.2,33.6,16.4,95.98660053,2.518843007,0,0.10307286,59.06553979,4.274857505
136,56,176.5,435.3,64258,26235,7.9,0,"(61494.5, 125635]",41.6,40.3,42.9,"Fluvanna County, Virginia",2.5,58.6,24.4,33.1,,6.5,28.4,19,57.4,5.2,80,62.6,55.3,26.3,10.6,80.39517183,14.40762666,0.7188437,1.749058199,60.1961379,5.34985643
316,124,162,422.8,47419,56264,16.3,0,"(45201, 48021.6]",45,44.7,45.2,"Franklin County, Virginia",2.36,58.4,9.5,36.4,,4,32,13.1,54,6.2,67.4,50.2,40.1,35,17.2,89.09704342,8.450679215,0.266358874,0.878984285,57.66095994,5.965766068
389,157,185.3,456.6,65485,83199,7.7,0,"(61494.5, 125635]",40.1,39.1,41,"Frederick County, Virginia",2.72,57.4,14.6,35,,7.7,30.5,18.4,63.9,5.2,75.7,61.5,55.1,24.2,11.3,91.18760757,4.445537251,1.405212687,0.858126383,60.09506026,5.175688509
94,46,189.4,403.8,45979,16708,13.5,598.5156811,"(45201, 48021.6]",43.9,42.1,45,"Giles County, Virginia",2.32,50.7,14.6,31.3,,4.8,40,9.5,,4.8,68.7,49.5,45.1,33.1,13.3,96.09037677,1.555568699,0.715679896,0.378541433,48.40940526,8.255410099
