,gender,age,hours,evaluation,salary,status
3389,female,58.8078312482685,44.5795238600904,2,4,ok
3390,male,51.9582966249436,35.024360621525396,5,0,fired
3391,male,47.731253560632496,55.98229324330529,3,2,promoted
3392,male,38.1962960865349,55.846134684208096,2,3,ok
3394,female,43.285690471529996,47.973619053253,5,3,ok
3395,male,25.0447220541537,67.4427201892548,2,0,ok
3396,male,56.380638862028704,42.0984777792777,2,4,fired
3397,male,25.019590808078604,49.822864535908394,4,4,promoted
3399,male,25.7781373057514,50.6592844211799,2,3,ok
3400,female,28.4184820298105,63.002711903915504,2,5,fired
3402,male,43.5961807519197,43.2714190632524,2,4,fired
3405,male,56.363586885854595,35.3471321184576,3,2,fired
3406,male,43.7143511325121,35.0386740739885,2,0,fired
3408,female,40.2591550163925,55.733461961059504,2,1,ok
3409,male,50.074532311409705,45.6788060185326,3,1,fired
3410,male,52.2342446632683,37.4308947475815,3,0,fired
3411,female,39.6930974069983,51.2567891444962,3,5,ok
3413,male,48.475667918100996,35.0576534635064,4,3,ok
3414,male,35.164282983168995,35.0039968287492,3,4,ok
3415,male,49.2660822998732,49.2634028542144,5,3,promoted
3416,male,58.2332682143897,54.8143600744893,2,1,ok
3417,female,20.793290613219103,53.48177485049229,3,5,fired
3418,male,20.333357444033002,35.8232001959662,4,2,ok
3419,female,28.4562444128096,43.1665433134136,3,5,fired
3420,male,37.297985535115,44.3261036559098,5,3,promoted
3421,female,27.463732995092897,57.3526271574696,3,3,ok
3422,female,54.478056840598605,70.2566069911229,3,0,promoted
3423,male,32.696805018931606,46.09288278364,4,5,promoted
3425,female,47.26506649516521,69.6361777856884,2,4,promoted
3426,male,33.2581536285579,35.719800805331104,3,0,fired
3427,male,50.311439391225605,71.315920793282,3,4,ok
3428,female,55.213023070246,79.8598901947839,3,1,promoted
3429,male,47.8885585162789,47.161899317743995,3,0,promoted
3430,female,57.2148452419788,35.0185769329024,3,3,ok
3431,female,46.4658475294709,42.308715092717705,4,3,fired
3432,male,25.4475881531835,43.923802207919906,5,1,fired
3433,male,38.6460070032626,50.746653819128504,2,2,ok
3434,male,55.2228879742324,35.129990562201904,3,3,fired
3437,male,35.4319439083338,55.133327503191204,2,1,ok
3438,female,33.3392531052232,51.6238354574918,5,4,promoted
3439,male,40.2223957236856,35.9230782380973,4,4,fired
3441,male,24.4802828878164,40.9271886560766,2,2,promoted
3442,female,43.7304871715605,52.3386994135202,2,4,ok
3443,male,21.1910572461784,37.5797660599367,4,2,ok
3445,female,58.177170567214496,39.832942461925605,4,4,ok
3448,male,49.0822288021445,43.5667432618715,3,2,fired
3450,male,22.231379235163303,52.40078777089621,4,2,promoted
3451,male,45.4419180843979,35.1103099452635,3,3,fired
3452,male,51.166735673323295,60.09182822283729,5,2,fired
3453,female,54.9922474194318,69.6188926780529,2,5,ok
3454,male,32.305437857285106,35.148028944772705,3,0,fired
3456,male,25.0041381269693,51.09651801674911,5,3,promoted
3457,male,51.9217037502676,39.974789594213,4,5,fired
3460,female,41.8889729585499,38.0851126752129,3,4,fired
3461,male,24.6137378271669,38.3732550770918,3,2,ok
3462,female,54.7845088969916,39.2486606279564,2,0,fired
3463,male,43.217783877626104,54.503879129190395,2,4,ok
3464,male,57.2005535382777,37.0139227840308,3,5,fired
3465,male,46.2864318490028,49.327264200502704,4,3,ok
3466,male,28.1486164219677,39.1728681055343,3,3,ok
3467,male,23.3735051006079,49.5615586319555,2,2,promoted
3469,male,48.54352714493871,36.4390102404855,4,1,fired
3470,female,58.640687819570296,37.5139500229864,4,1,promoted
3471,female,59.3811716604978,48.6649166346929,2,4,ok
3473,female,26.2548816669732,76.7276845301888,2,4,ok
3474,male,54.513040622696295,47.6215230953138,2,3,ok
3476,female,56.445040181279204,35.7899298477238,3,4,fired
3477,male,40.713172424584606,47.8495426993641,3,0,ok
3479,female,23.6856023408473,47.17903885552089,3,2,promoted
3480,female,43.5352627653629,36.3941462736101,4,4,fired
3482,male,46.790060084313204,63.8765175551048,5,3,promoted
3485,male,41.2004139926285,61.3735198019376,4,5,promoted
3486,male,31.0276987589896,68.7795143944201,5,1,promoted
3487,female,43.786920979619,48.476759190184794,5,2,promoted
3488,female,37.3117396887392,50.8293600376503,4,1,promoted
3489,male,27.3554280865937,39.7793436755052,5,3,ok
3490,female,50.7992832828313,62.21013812863979,5,3,promoted
3491,male,25.759397540241498,59.8156097110052,4,1,promoted
3492,female,57.8632115572691,58.618387375549204,4,4,promoted
3493,female,24.2420327570289,49.641243248254206,2,0,fired
3494,female,39.3306799046695,49.0278921301246,2,2,fired
3495,female,40.089693712070606,70.23569245945791,5,4,promoted
3496,female,40.01481631770729,75.3168440978484,5,1,promoted
3497,male,40.0386238377541,48.498195759309205,4,4,promoted
3498,female,47.781192613765604,64.3541629188603,3,1,promoted
3499,male,47.9668357875198,35.0126776496501,3,3,ok
3500,male,22.063917545601697,53.548115009025295,4,1,promoted
3501,female,43.4643359202892,50.02415266834699,4,4,promoted
3502,female,52.864378346130295,37.1475999885244,5,2,fired
3503,female,52.4196233227849,37.2469238911894,5,2,ok
3504,male,54.718038449063904,35.2873540161848,5,2,fired
3506,female,21.1512143909931,76.49680198010209,2,1,promoted
3507,male,24.551057666540103,48.3206205259079,5,4,promoted
3510,male,52.2456034831703,39.656426663172205,5,2,fired
3511,female,43.2117614895105,64.5400987260135,4,2,promoted
3512,male,22.646415894851103,48.8042515708113,2,3,ok
3514,female,46.19065227918329,44.5026341893875,3,2,ok
3516,female,53.1802893802524,40.0734533928731,3,1,fired
3517,male,55.4513894580305,76.4694670176153,4,2,promoted
3518,female,53.859058264643004,39.2396266746213,2,3,ok
3519,female,55.7025451026857,76.059851096828,5,0,promoted
3520,female,31.270728008821603,35.000356031262896,3,2,ok
3521,male,28.505546282976898,41.5620697316075,5,1,promoted
3523,male,28.3931494597346,62.9149445310598,4,1,promoted
3525,female,35.606175288558,65.1447114832027,5,0,promoted
3526,male,49.2665111366659,56.2104125650353,3,2,ok
3527,male,45.441874554380796,72.30694576826271,4,1,promoted
3528,female,39.6323205623776,38.194567960253295,4,4,ok
3529,female,53.2168366201222,70.1794381353963,2,2,promoted
3530,female,33.3376627136022,36.711581277825104,4,4,promoted
3531,female,49.7669685818255,57.153731755758,4,5,promoted
3532,female,29.873423269018502,35.2178525039703,4,3,promoted
3533,female,22.629476636648196,54.6314156569316,2,1,fired
3534,female,31.724187256768303,38.4704663534079,2,0,fired
3535,female,57.1752755250782,48.850572682375,3,5,ok
3538,male,46.7597292270511,51.9326764448262,3,3,promoted
3539,female,26.334338514134302,47.9540947774882,2,0,fired
3541,male,32.0397980604321,60.491907756765606,3,2,promoted
3543,male,43.76703588292,70.0941349091778,2,5,promoted
3544,female,37.997798854485204,44.24742370479589,4,1,promoted
3545,male,51.943794740364,77.25386441476279,2,5,promoted
3546,female,35.004914868623,41.4941309979334,2,2,ok
3548,female,42.0790034718812,44.3005741932395,3,1,ok
3549,male,58.1002973858267,72.4519652975825,4,2,promoted
3552,male,49.967597750946894,51.1350781427674,3,2,ok
3553,female,46.1410031002015,45.122803574497794,5,4,promoted
3554,male,45.682544969022295,56.2282038066313,3,2,ok
3555,female,29.871670538559602,41.1681633510674,3,0,fired
3556,male,58.808274557813995,50.667604510507005,5,3,promoted
3557,male,34.341044370085,36.629842559329,3,3,ok
3559,male,23.3267569728196,41.7576250097704,2,2,ok
3560,female,49.875704087317,35.1946115777128,4,5,fired
3563,male,28.634557062759995,58.6487678864353,2,5,fired
3564,female,26.0694232489914,42.8716713397411,3,4,fired
3565,male,52.9771624878049,38.2712052409032,2,0,fired
3566,male,37.0117989368737,68.469093605298,4,4,ok
3567,female,59.234261205419905,37.284831472538,2,3,fired
3569,male,35.899011539295294,59.90529664355329,2,0,fired
3570,female,52.01054104603829,56.84854342998139,5,1,promoted
3571,male,36.5415305551142,36.8338710496075,4,0,fired
3574,male,28.526278035715197,72.03759583121891,2,1,promoted
3575,male,29.5934755634516,52.7916175838414,2,3,ok
3577,female,58.6032309290022,45.0973012738782,3,0,ok
3578,female,48.5941306687891,36.2667883417208,2,3,ok
3582,female,27.5640192907304,35.067875808106606,4,3,fired
3583,male,41.0524584166706,35.45572247932,2,3,ok
3585,female,52.9381385724992,43.6802746544236,5,3,ok
3586,female,31.1737175099552,46.19882414797011,3,0,fired
3588,female,41.7838509660214,73.29519216306521,5,2,promoted
3589,male,36.1150897853076,72.73624799546441,2,4,ok
3590,male,50.4454465117306,43.4978056679904,3,0,fired
3591,male,56.3869654480368,35.1094710542063,2,4,fired
3593,male,42.024168297648394,42.171677508383105,3,0,fired
3596,female,27.5211952626705,37.4717427823316,2,3,fired
3597,female,23.4800735022873,36.407960690082504,4,4,promoted
3600,female,25.9718732908368,35.052366733202,4,1,fired
3601,male,51.21429460123179,35.7166906072172,2,1,fired
3602,male,22.8956919256598,39.514882069342605,3,2,ok
3603,female,49.683350212872,78.0297689679125,2,3,promoted
3604,female,59.7910090442747,65.2376528056713,4,2,promoted
3605,male,23.299020919948802,56.859279265320396,2,3,ok
3607,male,34.366552988067305,55.99928184233401,3,4,promoted
3610,male,22.886858135461804,51.4066405096801,3,4,promoted
3611,female,47.0073891058564,38.742476217886,5,3,ok
3613,female,20.2768373303115,37.008487753646996,2,5,fired
3614,female,42.4368795379996,49.836772108677394,2,4,promoted
3615,female,59.1884713899344,50.474551836927795,2,3,ok
3616,male,58.2376501709223,42.108528293409705,4,4,fired
3617,female,23.805678859353105,57.0427067728744,4,2,promoted
3618,female,51.73069657757879,79.7114701298882,3,5,ok
3619,male,35.23954234085979,47.678928722768404,4,2,promoted
3620,female,56.367958560586004,49.769598378727295,5,4,promoted
3621,female,33.979518972337196,50.771476011389,3,2,promoted
3622,female,22.6501213945448,35.5907472711281,2,4,fired
3623,male,30.0851119868457,70.3160697157041,2,0,fired
3624,female,23.3207163400948,49.158902770815104,5,1,fired
3626,female,50.0317068118602,36.3154849832607,2,5,fired
3627,male,31.454145973548304,35.1269472134623,2,2,fired
3628,male,52.6300264522433,35.042381093097504,5,1,ok
3629,female,26.7674903478473,47.6642117943578,3,3,promoted
3630,female,29.328933246433703,38.66762948731,5,3,fired
3631,female,53.755551846697905,38.5811913537011,3,3,ok
3632,female,47.9832876194268,45.06197641521361,4,1,promoted
3635,female,59.63821372017261,38.2529325389023,5,4,ok
3636,male,55.97820838913321,45.3108125384929,3,5,fired
3637,female,37.369672954082496,35.783817506350104,2,5,fired
3638,female,52.4739323463291,78.75872563461951,2,3,promoted
3639,male,39.0574030764401,38.0285680717446,4,4,fired
3640,male,27.3314856737852,35.0537590623869,2,0,ok
3642,male,33.0423009116203,36.6960554051587,4,2,fired
3643,male,40.2955301199108,51.0227141844102,3,4,promoted
3644,female,37.9718640446663,36.117999989869794,5,3,fired
3646,female,24.7214711271226,37.7019299731327,3,2,fired
3647,male,43.3998569194227,38.1968263411234,3,0,fired
3648,female,30.430751992389602,75.63892680170171,5,2,promoted
3651,female,54.3790379446,35.2943780664548,4,0,fired
3652,female,30.7803184259683,66.0276211629352,5,2,promoted
3653,female,43.85565825738011,69.1703930325775,2,2,promoted
3655,male,58.0131876282394,35.666082221817206,2,3,fired
3657,female,24.4368732720613,53.5995561780185,4,1,promoted
3658,male,33.7696094345301,67.2307009022832,4,4,promoted
3659,male,59.6573308296502,42.527452755883296,2,5,fired
3660,male,36.4206084515899,38.0459316824879,2,0,fired
3662,male,46.5765444282442,54.034052092100495,4,3,promoted
3663,female,26.7685872875154,38.2971705543257,5,1,fired
3665,female,40.7743220031261,41.029144175195704,5,2,promoted
3666,male,29.8873667046428,35.510795358414605,2,4,fired
3669,male,37.55939793773,75.04806907155391,2,3,promoted
3670,male,50.15573218464851,35.6006518897789,2,3,fired
3671,male,49.747804952785394,64.34244084946491,5,4,promoted
3672,female,50.02407664433121,46.795294798600395,3,4,fired
3675,female,51.36838319711389,52.635289236674204,2,5,ok
3676,female,21.2521886825562,62.6813088972548,2,1,fired
3677,female,42.5167929288,38.3290595422611,2,1,fired
3679,male,29.760383106768103,47.55927078085939,4,3,promoted
3680,male,34.1633073613048,37.6901153750252,2,5,fired
3682,female,50.56541450321671,66.4406198565131,3,0,promoted
3684,female,58.8513616565615,62.5627910748357,2,5,promoted
3685,female,28.2636441290379,36.8557757685114,5,1,fired
3686,male,25.5188354942948,37.8176244974523,2,3,ok
3687,female,40.9611663129181,36.1644210969381,5,2,promoted
3688,male,28.718984471634002,35.120426470466,4,3,ok
3690,male,25.9833920840174,43.581601746859896,5,2,promoted
3691,male,31.5348674263805,63.524469665604,5,1,promoted
3692,male,51.7508299089968,61.3424551261695,2,5,fired
3693,male,34.9429058004171,60.1100723061473,3,1,promoted
3694,male,42.3906278051436,36.6009192401982,4,3,fired
3695,male,53.3237064722925,65.9876174527415,3,3,promoted
3696,female,52.0783574227244,38.828860330197,5,1,promoted
3697,male,30.966368438676,39.5390564744592,3,0,ok
3698,female,57.626638691872394,41.1297234837536,5,1,ok
3699,male,27.5989873241633,38.1679808760291,2,4,ok
3700,female,51.451988639309995,52.87678285251761,2,2,ok
3701,female,42.441445225849705,58.427752669655504,5,1,ok
3703,female,47.4599211942405,40.730359775415394,4,4,promoted
3706,male,30.920990379527197,35.3849369298432,4,5,fired
3707,male,31.2872983608395,50.6329377453665,5,4,ok
3708,male,35.4652525857091,35.0174580079394,4,4,fired
3709,female,45.635133516043396,69.40856974681721,4,1,promoted
3711,female,44.4150487519801,55.5095518727843,2,4,ok
3712,female,52.5673746131361,58.6557541500252,5,4,promoted
3713,male,28.790997127070998,60.8093072598156,5,1,promoted
3714,male,36.0850370395929,43.7583332612497,5,1,promoted
3716,female,27.8192703332752,59.9565109575822,4,1,promoted
3717,female,44.7616502642632,45.8074584977901,2,3,ok
3720,female,28.3292347751558,35.030433465883796,3,5,fired
3722,male,56.398266255855596,39.4766888488771,4,1,fired
3724,male,29.4468597881496,36.0498915745751,4,2,promoted
3729,female,47.1193669270724,35.0596651362388,5,4,fired
3731,female,53.12406392768029,78.1773663557636,2,2,promoted
3733,male,31.7846374865621,49.2599945518006,3,0,fired
3734,female,59.8384684044868,35.0633438668261,2,5,fired
3735,female,45.791721940040595,57.97230646170429,3,3,ok
3736,male,35.4301022831351,35.2431493855282,4,3,fired
3737,male,36.149589577689795,64.751758025374,5,5,promoted
3738,male,55.5599232483655,35.0401316896773,4,1,fired
3739,female,56.463609309867,54.8066747591403,4,4,promoted
3740,female,20.990073755383502,42.6044292790061,2,5,fired
3741,male,32.9757149145007,36.36550414529871,2,1,fired
3742,female,44.4815105292946,35.805806715778104,5,1,ok
3743,female,37.2159068658948,35.4832565026078,3,3,fired
3744,male,28.178699016571002,44.2239781583152,3,4,ok
3745,male,59.8533220496029,35.0846994808495,5,1,fired
3746,male,51.7699446156621,52.1655660780826,4,0,promoted
3748,female,22.502963189035697,37.7416486567866,3,1,fired
3749,male,49.75163123570379,38.322801863935204,5,1,fired
3750,female,21.611711550503998,54.0519159916015,3,5,promoted
3751,male,27.379255425184997,35.0078396935428,4,3,ok
3752,male,24.020782196894302,41.075643856389796,5,2,promoted
3753,female,46.9993201736361,66.945626426147,5,4,promoted
3754,male,36.60403578542171,37.8196097272885,3,2,fired
3755,female,38.9931055065244,35.8801302563363,4,1,ok
3756,male,40.32465518452229,56.9780809595959,2,0,fired
3757,male,59.53756695613271,35.583748484511396,2,5,fired
3759,female,55.4610040038824,63.109641745907496,3,3,ok
3760,male,23.0001339316368,40.721612568609096,2,1,ok
3761,female,33.7427617423236,77.2964757723774,3,2,ok
3762,female,49.71691535785789,41.013126249078105,5,4,fired
3763,female,33.8460426498204,75.3267791395535,4,4,promoted
3765,male,50.76861117966471,65.6395249451431,2,4,promoted
3767,female,57.6956390589476,35.0332253034412,4,1,ok
3768,female,54.838547380641096,47.3993937189812,3,1,ok
3769,male,45.65061047673229,42.902181407780795,2,0,fired
3771,male,40.598104922100894,60.856773585807,2,0,fired
3772,female,21.2244627345353,35.234361747231205,2,0,fired
3773,male,23.683805456385002,50.2860229887908,5,0,ok
3774,male,42.4590096995234,79.1227831745353,4,1,promoted
3775,female,44.281601579859895,45.7032018247238,5,4,promoted
3776,male,54.50772530399261,53.21151585087279,3,5,fired
3777,female,52.7360562887043,50.666135415954294,3,0,promoted
3778,female,47.2071585711092,68.9653915281951,4,1,promoted
3779,male,45.9871089737862,35.1649602154817,5,5,fired
3780,male,21.2565622851253,50.8592654873709,3,4,ok
3781,female,59.6576824504882,36.890734565866296,4,0,promoted
3783,male,37.6359654497355,58.4797228510258,4,5,ok
3785,female,22.1701060514897,35.524073645700895,2,4,fired
3786,male,56.870355196297204,70.3449212002179,3,4,ok
3787,male,55.5103427637368,59.8440923422639,4,2,promoted
3788,male,43.4833712689579,39.759061595365296,2,2,fired
3790,female,55.4191656876355,42.6878285850528,3,5,fired
3791,female,37.0585972163826,62.203594786576396,4,2,promoted
3792,female,56.1739772185683,63.0259023849979,5,5,promoted
3795,female,55.211581625044296,54.094827175462505,4,2,ok
3796,male,55.40841683745379,68.7987733066557,4,1,promoted
