,year_of_birth,height,weight,scars,colour,year_of_discovery,number_of_lost_teeth,life_length
1802,251,49.7978835707082,12.5653444816528,1,red,1791,8,804.653490831393
1803,30,53.0031587026841,13.344373443226301,1,red,1791,38,1403.2503219678501
1804,-387,42.9758501863376,12.1840734871353,0,blue,1791,18,968.525310952089
1805,-791,52.0248263660919,14.244803633408198,7,green,1791,14,1144.23179419886
1806,599,45.556787347008196,11.4698569253546,2,blue,1791,18,981.781455450567
1807,-243,46.0984184440525,12.2923947264859,13,red,1791,35,1795.5425181804198
1808,86,43.8250189753483,10.962452990102301,4,red,1791,13,1062.77283360796
1809,-229,56.6408391755281,15.0230246011731,11,blue,1791,33,1684.09751551085
1810,365,37.82005816041529,11.867803745070699,5,red,1791,34,1502.96865529521
1811,-25,51.696134062982594,13.2024679450634,14,red,1791,38,1943.39144159096
1812,1599,51.711736728949205,14.9692294702839,9,red,1791,40,1742.7715133034899
1813,-1589,56.0116158094839,16.1156762623976,4,blue,1791,15,1089.37422903055
1814,-1307,52.3962893400801,14.6041210381917,2,blue,1791,20,1046.58700176947
1815,1666,33.077474051986606,10.4074197904592,28,red,1791,8,1885.6740725465802
1816,-1744,41.818453312963705,12.3322905974369,21,red,1791,30,2047.94380440638
1817,682,42.1333232455208,11.656670427516,16,blue,1791,16,1456.2237156379501
1818,788,49.1714947437029,12.641195290468199,46,green,1791,12,2586.68727282954
1819,-1031,60.212822208229106,15.4601710722902,7,red,1791,40,1669.22499844112
1820,-1353,52.8700435683541,13.559066671422698,2,blue,1791,21,1086.4658480768198
1821,-639,59.004920572040994,15.169058799743302,8,red,1791,15,1210.65166106411
1822,-1212,56.1027189297931,15.742659276974099,9,green,1791,8,1106.08896667999
1823,1766,51.5132953899384,14.176833051271501,1,red,1791,15,930.429937559417
1824,-974,49.05900767574679,14.076944312319501,5,red,1792,3,864.576871242725
1825,1296,46.0969300924567,12.5179484202747,19,red,1792,28,1810.5069020136898
1826,188,49.3573475334884,12.944759924060099,7,green,1792,9,1050.9070086845
1827,-73,51.5813442219073,13.000319366157598,2,blue,1792,19,1102.1931754591499
1828,363,45.7010371263915,11.4865463595016,2,blue,1792,9,911.868744651412
1829,545,64.3681249373772,17.2488130648648,21,green,1792,1,1322.95215742559
1830,629,43.752713050447504,11.4558753453533,19,blue,1792,17,1623.46197636925
1831,968,39.3097192752808,10.0025739066931,6,blue,1792,33,1399.4486297236701
1832,1117,52.1369963598971,14.559390492019201,5,green,1792,15,989.149684787165
1833,-1796,51.147577992937094,12.8476925221384,10,blue,1792,20,1385.85104859262
1834,-720,48.6978147206357,13.263340647977099,4,red,1792,17,1090.1299760119198
1835,600,52.402124987320995,13.1811266730917,1,red,1792,15,888.0551211719679
1836,-219,53.2493088216151,15.998490211628098,13,blue,1792,27,1690.4635560271802
1837,-283,41.603592422099,11.6869841804906,9,blue,1792,29,1490.9642737956501
1838,-928,61.5214773095827,17.7518423211352,1,blue,1792,9,856.6111523986299
1839,-1395,53.6926489427041,14.885986472193599,7,red,1792,7,996.812352086382
1840,-544,50.96845617225679,14.2570168491522,35,red,1792,37,2754.3141479646197
1841,1477,36.9949311342849,11.7125477458971,15,red,1792,29,1690.40801059863
1842,-633,53.519426383828204,14.7052310892905,6,red,1792,38,1632.60874859978
1843,710,54.0494667815191,14.1482977704647,12,green,1793,3,1029.33229733335
1844,202,51.6874190273454,13.462129426252599,3,red,1793,1,751.674076079492
1845,-1305,60.298847369165294,15.682108614888302,3,red,1793,25,1260.83771692244
1846,-506,46.2800558122528,13.0285530775574,25,blue,1793,16,1902.8128575266198
1847,-1276,48.358040379992396,14.0713169356617,13,red,1793,9,1291.19144899537
1848,-1195,44.3656823951465,11.1910961829054,10,blue,1793,27,1503.84411854423
1849,-484,51.91772655713739,14.167927649620399,14,blue,1793,24,1651.1369360435901
1850,639,40.59098729701171,10.282797545253802,17,red,1793,19,1596.88622866295
1851,762,55.29956730477329,16.478498957980598,2,green,1793,21,1028.1820312428
1852,-873,49.4477897729494,12.8885946212279,21,red,1793,29,2058.62342395332
1853,1296,38.832835813727705,11.7903809913395,2,red,1793,6,712.2382259299769
1854,1455,58.10039738174479,14.6435174898248,1,red,1793,8,663.09828259106
1855,-795,44.22856896614861,13.300223153569,13,green,1793,15,1385.34749202396
1856,848,42.5589829974371,10.8170002790875,2,red,1793,5,686.605250987257
1857,-229,50.5776677434069,13.6594660857674,6,green,1793,35,1545.78110092551
1858,-1514,54.04607077966539,18.3462131120983,26,green,1793,24,2091.42956864362
1859,-1531,48.8764780018871,12.701245993478699,2,blue,1793,21,1087.86135356735
1860,132,36.9382021770162,9.71516815778569,0,blue,1793,8,762.410785656514
1861,-266,50.9039502929592,13.2220797688624,11,red,1793,37,1793.8104581536397
1862,-403,46.0243594155651,11.817695435439301,5,red,1793,25,1330.94944497345
1863,73,53.4266336813622,14.3514048324491,5,blue,1793,32,1444.09949995771
1864,1655,53.9834889390635,14.9838770297259,5,green,1793,33,1445.11349497238
1865,481,51.0656053764867,12.943669564861699,13,blue,1793,29,1681.2133484700698
1866,457,55.837748503141,14.4859355161469,14,green,1793,8,1311.9147941046
1867,178,48.35404835186171,12.8590824694679,4,green,1793,13,1023.9414487114301
1868,-505,54.313778462670896,14.4063582473108,5,red,1793,30,1404.48102539861
1869,514,47.044494660097506,12.507908023267698,7,red,1793,15,1082.84917271074
1870,-1196,46.19001327552979,12.7558925181793,27,green,1793,8,1847.2333633793698
1871,1492,62.2059747254885,17.6768898863584,3,blue,1793,19,1011.35722656355
1872,351,70.1000123207625,18.5248284180503,6,blue,1793,32,1507.2287585235001
1873,158,48.745326130012295,12.623696966635599,5,blue,1794,32,1443.3037468740602
1874,-632,40.4955058588567,10.7639210235075,1,red,1794,8,824.5509591786
1875,1127,51.66584695048861,13.4245168792835,7,red,1794,31,1411.3334333588198
1876,-1584,54.5370391102148,14.4404851313636,5,green,1794,29,1386.94966873742
1877,703,47.386356656187296,12.1279330970558,13,blue,1794,7,1157.7474771494199
1878,126,56.709284326720706,16.999654541620902,1,blue,1794,16,947.089897424262
1879,-1555,36.0425362051541,9.02776528813601,0,red,1794,39,1373.05671741282
1880,-6,47.755223256757,13.2849720439541,6,red,1794,10,1040.4283540079302
1881,508,56.9409378892793,14.895931264270502,1,red,1794,24,1058.36452160378
1882,1480,51.047445558782606,12.9430679051687,20,red,1794,13,1529.6093147005
1883,481,54.48294015797401,15.2928702304477,5,red,1794,15,1105.3570271696199
1884,-1430,55.980846476707605,14.6238860597285,2,red,1794,35,1393.8907835578
1885,763,43.357548134054696,11.1110471295257,8,red,1794,21,1232.6285672342
1886,-1100,55.2776644748439,13.8916090344262,16,red,1794,37,1979.3631139476897
1887,-1166,56.5511177859781,14.1834659034001,7,blue,1794,29,1457.84528050716
1888,-809,37.9332353983395,9.6982858359894,1,red,1794,1,627.746834045661
1889,1444,53.415956431966706,13.7933713104493,25,red,1794,14,1777.2084940064399
1890,-1474,47.9574793804599,13.3186308332339,4,red,1794,22,1197.12001052548
1891,742,64.1066447375154,16.5865627943957,3,green,1794,19,1003.4313570494198
1892,-184,53.6708543044396,14.8893838422667,3,red,1794,0,725.388090610629
1893,-905,43.1877511899792,14.300514927113301,45,green,1794,4,2491.47573878089
1894,-1076,37.7682601658285,11.1676846759865,10,blue,1794,32,1665.7237772272301
1895,1621,52.1628410923734,13.901745408626,10,red,1794,24,1477.15743299409
1896,298,45.3193206110166,13.006627557555401,4,blue,1795,22,1227.35104004601
1897,-1763,58.274986758773295,15.354305725488999,1,black,1795,4,703.0958270392811
1898,1396,42.7529460156034,11.057808369218801,22,red,1795,29,1958.8280396469397
1899,1473,64.3653623113902,18.3458616270555,2,red,1795,19,945.5397297453239
1900,16,49.002968945453794,12.505733714094601,6,red,1795,10,1035.74668880315
1901,334,32.3042943803223,8.45373193429788,6,blue,1795,36,1564.7808402875798
1902,1497,53.244755037091295,13.988554333792901,5,red,1795,14,953.146621910724
1903,1760,52.2016304955208,13.1612547596233,20,red,1795,10,1608.3391515412197
1904,-931,59.383493636541395,15.066903831156,8,blue,1795,15,1231.1332540259
1905,1428,44.1343834686045,11.7263465082959,24,red,1795,38,2212.20333152396
1906,1279,49.14726555274979,12.427985801645999,50,red,1795,13,2753.64982309024
1907,-1252,49.8148335839954,14.6865180605544,1,blue,1795,17,991.460630616555
1908,834,60.517718022340404,15.587610330345399,19,black,1795,11,1481.3825020053
1909,591,33.225001625729696,11.1920637170068,12,red,1795,30,1587.8213074986
1910,-863,43.0926548904809,12.2954990145064,30,red,1795,31,2396.9920036354997
1911,-186,42.4726359946335,13.3397033890766,13,blue,1795,21,1540.12641261638
1912,1797,59.4387323020609,15.1298692431912,11,red,1795,17,1397.1431496315197
1913,568,50.882469342801706,15.1113420187549,0,blue,1796,39,1277.0809544870099
1914,-797,37.6011698937808,9.94134962239351,76,red,1796,15,3952.7028604155703
1915,870,43.5149283221814,11.449520175319199,24,green,1796,26,1990.37276177625
1916,-823,48.979391080809705,12.728660326759,6,red,1796,27,1367.82931781657
1917,1386,37.6891612545899,10.220530170563901,4,blue,1796,5,767.771679815757
1918,999,46.316165582363006,14.7305851393311,3,blue,1796,6,716.193540587922
1919,-902,43.1161562938644,12.6522832844598,2,red,1796,12,951.2877777781171
1920,-753,70.5247873290102,18.9782419287793,29,red,1796,27,2336.5210268943397
1921,827,45.908556309232594,14.009313800405,6,blue,1796,37,1479.95332010922
1922,-959,59.613787677869794,15.007735962437401,1,red,1796,33,1274.84664562977
1923,-724,39.9504618136135,11.3565962811027,2,blue,1796,33,1367.88565172218
1924,440,38.7889423331407,9.82952453191794,5,red,1796,2,818.2916883607111
1925,161,48.6860635615275,12.4479680650932,5,red,1796,39,1590.79236138522
1926,255,43.442358837929795,14.323012728425601,10,blue,1796,5,1107.80689739112
1927,-1640,40.1255847541346,10.2697154025014,7,blue,1796,22,1335.72866521024
1928,108,49.323512654871294,12.401099095322099,5,green,1796,7,933.0505265142419
1929,1539,43.989282931870605,12.506421954221599,1,blue,1796,24,1136.92244062727
1930,1005,48.885212653189896,12.6355636321179,12,blue,1796,8,1157.1823002767098
1931,-1506,51.27812660269179,13.8365497215307,12,green,1797,4,1157.64768159958
1932,-263,45.2613434250245,11.411510682636,17,green,1797,20,1714.13332704236
1933,1747,47.887967772684405,12.3195818848664,17,red,1797,27,1856.2630372718697
1934,647,62.001472424243495,16.1902074225929,6,blue,1797,12,968.714973101622
1935,-252,46.47657389275471,11.869281102978102,10,red,1797,7,1141.53477006233
1936,-112,56.6228552613581,14.241368253160902,1,red,1797,10,845.7992693407491
1937,769,52.463272644982794,13.4958421814212,3,red,1797,28,1154.90491110971
1938,1373,57.381065403958594,16.5480012616926,8,red,1797,22,1254.27137850024
1939,1031,45.8912131414282,11.5217556444129,12,blue,1797,6,1097.09179064098
1940,-1484,47.082770324508495,11.915931076559,3,blue,1797,31,1338.72698329578
1941,1024,59.09447209660421,15.425918129581198,6,green,1797,15,1030.40108203585
1942,-223,49.1293117915785,12.353835926275,8,red,1797,29,1497.61026515177
1943,967,50.9172619154358,14.3461511857056,13,blue,1797,21,1444.4162896680898
1944,145,48.3041276258953,14.790699194934302,1,red,1797,22,1040.00716999365
1945,-345,52.754032752567795,14.377130746589401,11,red,1797,8,1165.23537843271
1946,1406,59.211504137284095,15.474990429857499,25,blue,1797,3,1555.3569749820801
1947,-412,56.645717858969,14.9693118857304,23,red,1797,22,1957.5250891874698
1948,1742,53.079088703626006,13.7480077293909,30,green,1797,16,2099.80940210947
1949,832,36.1379245911952,10.5354796938574,7,blue,1797,2,856.2025114943029
1950,931,53.2880285710841,15.9923919278054,25,blue,1798,35,2210.6316065620604
1951,79,57.1968202312643,15.537045829449198,16,red,1798,18,1597.70363470796
1952,-697,48.399261922032395,12.2227632164411,1,red,1798,19,1033.84981858025
1953,1100,37.113931704901205,12.006250347031902,15,green,1798,39,1903.23441645186
1954,-1446,39.6504310000997,10.6662276690952,8,red,1798,23,1371.01859322696
1955,1456,53.205713542863904,15.012444297404802,28,red,1798,24,2074.20093991955
1956,1565,35.5480183986911,9.50647828844286,5,green,1798,14,1086.7426249193902
1957,-536,49.02382964525129,12.2625386387554,18,green,1798,33,1987.00525310755
1958,-1412,55.0981816371009,13.921953583626099,8,blue,1798,33,1576.1824579457598
1959,774,55.5546523832343,15.0730769917088,7,red,1798,14,1026.34380183234
1960,-1336,39.330267073812706,11.3433010624931,39,blue,1798,20,2570.89392814744
1961,211,59.6031363110739,14.9918875151251,9,blue,1798,33,1632.40370240457
1962,-224,64.4393374150523,16.7488313488173,8,red,1798,27,1451.6737952486499
1963,1026,51.8906151665441,13.1488598020298,7,green,1798,3,828.837995469824
1964,702,54.0443407753278,16.3374100886882,10,blue,1798,28,1460.31612433417
1965,-1634,63.9094267024852,17.433572627129,6,blue,1798,13,1070.44577098772
1966,596,43.7310806848745,13.452896682407902,20,blue,1798,4,1406.89910615054
1967,-602,45.1461020434167,11.5431813599049,2,green,1798,6,769.2908161676669
1968,727,40.465960041841,10.125640279592,15,green,1798,33,1748.55549870474
1969,-466,48.932063822858,14.3828526317837,15,blue,1798,28,1765.4946065535698
1970,-1719,56.3782843829243,14.974539744828999,3,green,1798,20,1083.7685128318901
1971,-1894,50.00407702801021,13.2748857357483,14,green,1799,2,1226.11295979476
1972,744,47.219345300879,13.8175699298947,28,red,1799,12,1835.1428721085501
1973,157,60.863518427493105,15.9622905686602,7,green,1799,27,1408.7635496400599
1974,-311,58.0116821369497,15.7262955523286,23,green,1799,27,2075.00737046784
1975,298,48.5584592182165,17.6222422426414,3,red,1799,15,1038.43943958748
1976,1733,35.0348596775305,9.691665599484741,19,red,1799,28,1951.05525744445
1977,-86,47.7914921832504,12.4383961038024,4,green,1799,31,1398.1836999674401
1978,1510,53.342023182136,16.1714926708111,1,green,1799,39,1418.73842641162
1979,1789,45.1329668139689,13.263071762026698,6,red,1799,35,1553.8162615919598
1980,-159,41.7411052446628,10.4578202789121,2,green,1799,14,957.3202077552561
1981,-1337,71.3089548958823,22.242647421564698,18,red,1799,11,1531.24950265625
1982,-1421,56.707007349930294,14.2965876902258,13,red,1799,11,1317.28264983363
1983,-1957,39.342377196539104,12.299817164187901,5,red,1799,1,836.0692417577541
1984,-290,44.7484533073429,12.045270289113901,12,blue,1799,21,1493.0790325564
1985,-1407,43.0166184351933,11.247325504652801,1,red,1799,17,1000.07148915763
1986,1599,43.0929578651058,11.8437199637519,10,blue,1799,6,1133.07489261068
1987,545,41.7659039331686,11.099060818136001,2,blue,1799,0,611.878067614412
1988,1635,52.592882163998006,15.0151970628247,13,red,1799,15,1438.4041180932502
1989,793,53.7698558821426,15.786558705856303,2,green,1799,8,720.219088309829
1990,-351,42.208706599387604,10.5989230185228,17,red,1799,3,1337.07463365311
1991,-1163,44.2825244982269,11.7138481051779,4,red,1799,22,1217.97789794658
1992,-683,39.008909474179504,10.275280314278001,4,blue,1800,35,1438.4927398570999
1993,-1368,44.985690070985896,11.408556711096098,14,blue,1800,7,1325.79416835792
1994,-1372,56.153672804010704,14.121603557788598,32,blue,1800,25,2346.3091498566896
1995,-1509,67.1891734915544,17.0277598223222,4,red,1800,28,1317.0644993945698
1996,1232,48.2197514608756,12.612466691626999,2,red,1800,6,701.648654431375
1997,1468,51.512252275299204,13.2941997991932,10,green,1800,39,1701.57158515099
1998,-1725,48.5279376421345,14.0603822646984,7,green,1800,12,1112.98654327432
1999,1003,53.996793917500604,14.503887557179802,44,blue,1800,38,3041.91470081026
2000,-1064,49.264547866925795,12.449136323206801,18,green,1800,8,1489.0663603806602
